# City centres used to snap a user's location to their city. Columns: name, lat, lng, population.
# Source: GeoNames cities15000 (https://www.geonames.org), licensed CC BY 4.0.
# Rows with feature code PPLX (a section of a populated place, i.e. suburbs) are removed.
East Haven	41.2762	-72.8684	29257
East Norwalk	41.1056	-73.3984	84530
Enfield	41.9762	-72.5918	45212
Fairfield	41.1412	-73.2637	59052
Farmington	41.7198	-72.8320	25000
Glastonbury	41.7123	-72.6081	31876
Guilford	41.2890	-72.6818	22498
Hamden	41.3959	-72.8968	59847
Hartford	41.7637	-72.6851	121054
Killingly Center	41.8387	-71.8692	17282
Ledyard	41.4398	-72.0142	15212
Madison	41.2795	-72.5984	19100
Manchester	41.7759	-72.5215	30577
Mansfield City	41.7659	-72.2337	26439
Meriden	41.5382	-72.8070	59988
Middletown	41.5623	-72.6506	46756
Milford	41.2223	-73.0565	52759
Montville Center	41.4790	-72.1512	20180
Naugatuck	41.4859	-73.0507	31538
New Britain	41.6612	-72.7795	72808
New Canaan	41.1468	-73.4948	19738
New Haven	41.3081	-72.9282	130322
New London	41.3556	-72.0995	27179
Newington	41.6979	-72.7237	30562
North Haven	41.3909	-72.8595	24093
North Stamford	41.1382	-73.5435	121230
Norwalk	41.1176	-73.4079	88485
Norwich	41.5243	-72.0759	39899
Plainfield	41.6765	-71.9151	15498
Plainville	41.6745	-72.8582	17328
Seymour	41.3968	-73.0759	16562
Shelton	41.3165	-73.0932	41296
South Windsor	41.8237	-72.6212	24412
Southbury	41.4815	-73.2132	19836
Southington	41.5965	-72.8776	43501
Stamford	41.0534	-73.5387	128874
Storrs	41.8084	-72.2495	15344
Stratford	41.1845	-73.1332	51384
Torrington	41.8006	-73.1212	34906
Trumbull	41.2429	-73.2007	36018
Wallingford	41.4570	-72.8232	17712
Waterbury	41.5581	-73.0515	108802
West Hartford	41.7620	-72.7420	63268
West Haven	41.2707	-72.9471	54927
West Torrington	41.8184	-73.1437	36000
Westport	41.1415	-73.3579	26391
Wethersfield	41.7143	-72.6526	26668
Willimantic	41.7107	-72.2081	17737
Wilton	41.1954	-73.4379	18062
Windham	41.6998	-72.1570	23072
Windsor	41.8526	-72.6437	28778
Wolcott	41.6023	-72.9868	16639
Altoona	41.6442	-93.4647	16984
Ames	42.0347	-93.6199	65060
Ankeny	41.7297	-93.6058	56764
Bettendorf	41.5245	-90.5157	35505
Burlington	40.8075	-91.1129	25410
Cedar Falls	42.5278	-92.4455	41255
Cedar Rapids	42.0083	-91.6441	130405
Clinton	41.8445	-90.1887	26064
Clive	41.6030	-93.7241	15447
Coralville	41.6764	-91.5804	20608
Council Bluffs	41.2619	-95.8608	62597
Davenport	41.5236	-90.5776	102582
Des Moines	41.6005	-93.6091	214133
Dubuque	42.5006	-90.6646	58799
Fort Dodge	42.4975	-94.1680	24649
Indianola	41.3580	-93.5574	15467
Iowa City	41.6611	-91.5302	74220
Johnston	41.6730	-93.6977	20871
Marion	42.0342	-91.5977	37330
Marshalltown	42.0494	-92.9080	27620
Mason City	43.1536	-93.2010	27366
Muscatine	41.4245	-91.0432	23968
Newton	41.6997	-93.0480	15125
North Liberty	41.7492	-91.5979	15931
Ottumwa	41.0200	-92.4113	24624
Sioux City	42.5000	-96.4003	82821
Urbandale	41.6267	-93.7122	44062
Waterloo	42.4928	-92.3430	68460
Waukee	41.6117	-93.8852	18990
West Des Moines	41.5772	-93.7113	64113
Addison	41.9317	-87.9890	37208
Algonquin	42.1656	-88.2943	30571
Alsip	41.6689	-87.7387	19346
Arlington Heights	42.0884	-87.9806	75926
Aurora	41.7606	-88.3201	200661
Bartlett	41.9950	-88.1856	41545
Batavia	41.8500	-88.3126	26495
Bellwood	41.8814	-87.8831	19308
Belvidere	42.2639	-88.8443	25132
Bensenville	41.9550	-87.9401	18440
Berwyn	41.8506	-87.7937	56368
Bloomingdale	41.9575	-88.0809	22254
Bloomington	40.4842	-88.9937	78292
Blue Island	41.6573	-87.6800	23652
Bolingbrook	41.6986	-88.0684	74306
Bourbonnais	41.1538	-87.8875	18569
Bradley	41.1420	-87.8611	15617
Bridgeview	41.7500	-87.8042	16407
Brookfield	41.8239	-87.8517	18944
Buffalo Grove	42.1514	-87.9598	41496
Burbank	41.7339	-87.7795	29128
Calumet City	41.6156	-87.5295	37031
Carol Stream	41.9125	-88.1348	40356
Carpentersville	42.1211	-88.2579	38512
Cary	42.2120	-88.2381	17965
Champaign	40.1164	-88.2434	86096
Chicago	41.8500	-87.6500	2664452
Chicago Heights	41.5061	-87.6356	30284
Cicero	41.8456	-87.7539	83886
Country Club Hills	41.5681	-87.7203	16795
Crest Hill	41.5547	-88.0987	21153
Crystal Lake	42.2411	-88.3162	40448
Danville	40.1245	-87.6300	32108
Darien	41.7520	-87.9740	22256
DeKalb	41.9295	-88.7504	43211
Deerfield	42.1711	-87.8445	19019
Des Plaines	42.0334	-87.8834	58677
Dixon	41.8389	-89.4796	15319
Dolton	41.6389	-87.6073	23197
Downers Grove	41.8089	-88.0112	49732
East Moline	41.5009	-90.4443	21350
East Peoria	40.6662	-89.5801	23080
Elgin	42.0373	-88.2812	112111
Elk Grove Village	42.0039	-87.9703	33238
Elmhurst	41.8995	-87.9403	45957
Elmwood Park	41.9211	-87.8092	24840
Evanston	42.0411	-87.6901	75527
Evergreen Park	41.7206	-87.7017	19841
Frankfort	41.4959	-87.8487	18653
Franklin Park	41.9353	-87.8656	18312
Freeport	42.2967	-89.6212	24476
Galesburg	40.9478	-90.3712	31273
Geneva	41.8875	-88.3054	21806
Glen Ellyn	41.8775	-88.0670	28201
Glenview	42.0697	-87.7878	47446
Goodings Grove	41.6292	-87.9309	18569
Grayslake	42.3445	-88.0417	20915
Gurnee	42.3703	-87.9020	31056
Hanover Park	41.9995	-88.1451	38333
Harvey	41.6100	-87.6467	25194
Highland Park	42.1817	-87.8003	29743
Hinsdale	41.8009	-87.9370	17628
Hoffman Estates	42.0428	-88.0798	52138
Homer Glen	41.6000	-87.9381	24395
Homewood	41.5573	-87.6656	19373
Huntley	42.1681	-88.4281	26005
Joliet	41.5252	-88.0834	147861
Kankakee	41.1200	-87.8611	26676
La Grange	41.8050	-87.8692	15723
Lake Forest	42.2586	-87.8406	19408
Lake Zurich	42.1970	-88.0934	19993
Lake in the Hills	42.1817	-88.3304	29024
Lansing	41.5648	-87.5389	28349
Lemont	41.6736	-88.0017	16788
Libertyville	42.2831	-87.9531	20436
Lisle	41.8011	-88.0748	22964
Lockport	41.5895	-88.0578	25175
Lombard	41.8800	-88.0078	43797
Loves Park	42.3200	-89.0582	23455
Machesney Park	42.3472	-89.0390	22927
Macomb	40.4592	-90.6718	18547
Matteson	41.5039	-87.7131	19195
Maywood	41.8792	-87.8431	24012
McHenry	42.3334	-88.2668	26657
Melrose Park	41.9006	-87.8567	25379
Mokena	41.5261	-87.8892	19923
Moline	41.5067	-90.5151	42681
Montgomery	41.7306	-88.3459	19489
Morton	40.6128	-89.4593	16306
Morton Grove	42.0406	-87.7826	23448
Mount Prospect	42.0664	-87.9373	54747
Mundelein	42.2631	-88.0040	31582
Naperville	41.7859	-88.1473	147100
New Lenox	41.5120	-87.9656	25800
Niles	42.0189	-87.8028	29876
Normal	40.5142	-88.9906	54373
North Aurora	41.8061	-88.3273	17456
North Chicago	42.3256	-87.8412	29491
North Peoria	40.7175	-89.5843	113004
Northbrook	42.1275	-87.8290	33663
Oak Forest	41.6028	-87.7439	28074
Oak Lawn	41.7109	-87.7581	56781
Oak Park	41.8850	-87.7845	52287
Orland Park	41.6303	-87.8539	58619
Oswego	41.6828	-88.3515	33955
Ottawa	41.3456	-88.8426	18342
Palatine	42.1103	-88.0342	69308
Palos Hills	41.6967	-87.8170	17565
Park Forest	41.4914	-87.6745	21954
Park Ridge	42.0111	-87.8406	37757
Pekin	40.5675	-89.6407	33223
Peoria	40.6936	-89.5890	115070
Plainfield	41.6270	-88.2040	42527
Prospect Heights	42.0953	-87.9376	16386
Rock Island	41.5095	-90.5787	38620
Rockford	42.2711	-89.0940	148278
Rolling Meadows	42.0842	-88.0131	24190
Romeoville	41.6475	-88.0895	39719
Roselle	41.9847	-88.0798	22994
Round Lake	42.3534	-88.0934	18461
Round Lake Beach	42.3717	-88.0901	27852
St. Charles	41.9142	-88.3087	32974
Schaumburg	42.0334	-88.0834	74693
Shorewood	41.5200	-88.2017	16747
Skokie	42.0334	-87.7334	64821
South Elgin	41.9942	-88.2923	22365
South Holland	41.6009	-87.6070	22043
Sterling	41.7886	-89.6962	15057
Streamwood	42.0256	-88.1784	40554
Sycamore	41.9889	-88.6868	17712
Tinley Park	41.5734	-87.7845	57143
Urbana	40.1106	-88.2073	42311
Vernon Hills	42.2195	-87.9795	26314
Villa Park	41.8897	-87.9890	21969
Wasco	41.9381	-88.4045	22560
Washington	40.7037	-89.4073	16664
Waukegan	42.3636	-87.8448	88475
West Chicago	41.8847	-88.2040	27447
Westchester	41.8506	-87.8820	16729
Westmont	41.7959	-87.9756	24941
Wheaton	41.8661	-88.1070	53715
Wheeling	42.1392	-87.9290	38079
Wilmette	42.0722	-87.7228	27413
Woodridge	41.7470	-88.0503	33370
Woodstock	42.3147	-88.4487	25189
Yorkville	41.6411	-88.4473	18451
Zion	42.4461	-87.8328	24117
Anderson	40.1053	-85.6803	55305
Crawfordsville	40.0412	-86.8744	16024
Crown Point	41.4170	-87.3653	28879
Dyer	41.4942	-87.5217	16051
East Chicago	41.6392	-87.4548	28699
Elkhart	41.6820	-85.9767	52348
Fort Wayne	41.1306	-85.1289	260326
Frankfort	40.2795	-86.5108	16060
Gary	41.5934	-87.3464	77156
Goshen	41.5823	-85.8344	32983
Granger	41.7534	-86.1108	30465
Griffith	41.5284	-87.4236	16378
Hammond	41.5834	-87.5000	77614
Highland	41.5536	-87.4520	22936
Hobart	41.5323	-87.2550	28404
Huntington	40.8831	-85.4975	17095
Kokomo	40.4864	-86.1336	57995
Lafayette	40.4167	-86.8753	71111
Lebanon	40.0484	-86.4692	15892
Logansport	40.7545	-86.3567	17793
Marion	40.5584	-85.6591	29081
Merrillville	41.4828	-87.3328	35224
Michigan City	41.7075	-86.8950	31459
Mishawaka	41.6620	-86.1586	48261
Muncie	40.1934	-85.3864	70087
Munster	41.5645	-87.5125	22984
New Haven	41.0706	-85.0144	15709
Noblesville	40.0456	-86.0086	59093
Portage	41.5759	-87.1762	36738
Schererville	41.4789	-87.4548	28791
South Bend	41.6834	-86.2500	101516
Valparaiso	41.4731	-87.0611	32626
West Lafayette	40.4259	-86.9081	45550
Westfield	40.0428	-86.1275	36738
Abington	42.1048	-70.9453	15985
Acton	42.4851	-71.4328	20897
Agawam	42.0695	-72.6148	28761
Allston	42.3584	-71.1259	28821
Amesbury	42.8584	-70.9300	18313
Amherst	42.3672	-72.5185	39833
Amherst Center	42.3754	-72.5192	19065
Arlington	42.4154	-71.1564	42844
Ashland	42.2612	-71.4634	15802
Ashmont	42.2834	-71.0689	30000
Attleboro	41.9445	-71.2856	44284
Auburn	42.1945	-71.8356	16724
Back Bay	42.3501	-71.0870	17577
Barnstable	41.7001	-70.2995	47821
Belmont	42.3959	-71.1787	24729
Beverly	42.5584	-70.8800	41186
Beverly Cove	42.5534	-70.8537	40365
Billerica	42.5584	-71.2690	39904
Boston	42.3584	-71.0598	653833
Brighton	42.3501	-71.1564	45977
Brockton	42.0834	-71.0184	95314
Brookline	42.3318	-71.1212	58732
Burlington	42.5048	-71.1956	24498
Cambridge	42.3751	-71.1056	110402
Canton	42.1584	-71.1448	21679
Charlestown	42.3779	-71.0620	20397
Chelmsford	42.5998	-71.3673	33925
Chelsea	42.3918	-71.0328	39398
Chestnut Hill	42.3306	-71.1662	23649
Chicopee	42.1487	-72.6079	56741
Concord	42.4604	-71.3490	16810
Danvers	42.5751	-70.9300	26493
Dedham	42.2418	-71.1662	24729
Dorchester	42.2973	-71.0745	97826
Dracut	42.6704	-71.3020	28831
Duxbury	42.0418	-70.6723	15059
East Boston	42.3751	-71.0392	43066
East Longmeadow	42.0645	-72.5126	15102
Easthampton	42.2668	-72.6690	16611
Easton	42.0245	-71.1287	23459
Everett	42.4084	-71.0537	46050
Fairhaven	41.6376	-70.9036	16453
Fall River	41.7015	-71.1551	94000
Fitchburg	42.5834	-71.8023	40545
Framingham	42.2793	-71.4162	68318
Framingham Center	42.2973	-71.4370	65413
Franklin	42.0834	-71.3967	30636
Gardner	42.5751	-71.9981	20333
Gloucester	42.6140	-70.6631	29781
Grafton	42.2070	-71.6856	16583
Greenfield	42.5876	-72.5995	19753
Hanover	42.1132	-70.8120	16906
Haverhill	42.7762	-71.0773	62765
Holden	42.3518	-71.8634	17016
Holyoke	42.2043	-72.6162	40684
Hyde Park	42.2557	-71.1245	31845
Lawrence	42.7070	-71.1631	80231
Leominster	42.5251	-71.7598	41569
Lexington	42.4473	-71.2245	31394
Longmeadow	42.0501	-72.5829	15784
Lowell	42.6334	-71.3162	110699
Ludlow	42.1601	-72.4759	22201
Lynn	42.4668	-70.9495	92457
Malden	42.4251	-71.0662	61068
Mansfield	42.0334	-71.2189	23380
Marblehead	42.5001	-70.8578	19808
Marlborough	42.3459	-71.5523	39818
Mattapan	42.2723	-71.0870	36299
Medford	42.4184	-71.1062	57403
Melrose	42.4584	-71.0662	27997
Methuen	42.7262	-71.1909	52044
Middleborough	41.8932	-70.9112	23116
Milford	42.1398	-71.5162	25055
Milton	42.2495	-71.0662	27003
Natick	42.2834	-71.3495	32276
Needham	42.2834	-71.2328	28886
New Bedford	41.6353	-70.9270	101079
Newburyport	42.8126	-70.8773	17982
Newton	42.3370	-71.2092	88817
North Chicopee	42.1834	-72.5995	55179
Northampton	42.3251	-72.6412	28540
Norton	41.9668	-71.1870	19808
Norwood	42.1945	-71.1995	28602
Orient Heights	42.3876	-71.0037	15741
Palmer	42.1584	-72.3287	18261
Peabody	42.5279	-70.9287	52504
Pittsfield	42.4501	-73.2454	43303
Quincy	42.2529	-71.0023	93618
Randolph	42.1626	-71.0412	32112
Reading	42.5256	-71.0953	24747
Rockland	42.1307	-70.9162	17982
Roslindale	42.2912	-71.1245	27683
Roxbury Crossing	42.3306	-71.0912	15248
Salem	42.5198	-70.8955	42869
Saugus	42.4648	-71.0101	26628
Shrewsbury	42.2959	-71.7129	33893
Somerset	41.7696	-71.1287	18165
Somerville	42.3876	-71.0995	80318
South Hadley	42.2584	-72.5745	17652
South Peabody	42.5098	-70.9495	50293
Southbridge	42.0751	-72.0334	19030
Springfield	42.1015	-72.5898	154341
Stoneham	42.4801	-71.0995	21437
Stoughton	42.1251	-71.1023	26915
Sudbury	42.3834	-71.4162	17343
Swansea	41.7482	-71.1898	16525
Taunton	41.9001	-71.0898	56789
Tewksbury	42.6106	-71.2342	29326
Wakefield	42.5065	-71.0728	24932
Waltham	42.3765	-71.2356	63378
Watertown	42.3709	-71.1828	31915
Wellesley	42.2965	-71.2926	27982
West Springfield	42.1070	-72.6204	27912
West Roxbury	42.2793	-71.1495	30442
Westfield	42.1251	-72.7495	41690
Westford	42.5793	-71.4378	21587
Weymouth	42.2209	-70.9398	54395
Wilmington	42.5465	-71.1737	22325
Winchester	42.4523	-71.1370	21374
Winthrop	42.3751	-70.9828	17618
Woburn	42.4793	-71.1523	39555
Worcester	42.2626	-71.8023	206518
Yarmouth	41.7057	-70.2286	25243
Auburn	44.0979	-70.2312	22871
Augusta	44.3106	-69.7795	18899
Bangor	44.7988	-68.7726	32391
Biddeford	43.4926	-70.4534	21282
Brunswick	43.9145	-69.9653	15175
Lewiston	44.1003	-70.2148	36202
Portland	43.6574	-70.2589	66881
Saco	43.5009	-70.4428	19078
Sanford	43.4393	-70.7742	20893
South Portland	43.6415	-70.2409	25556
South Portland Gardens	43.6390	-70.3153	23893
Waterville	44.5520	-69.6317	16261
West Scarborough	43.5704	-70.3878	27706
Westbrook	43.6770	-70.3712	17978
Adrian	41.8976	-84.0372	20691
Allen Park	42.2575	-83.2110	27425
Allendale	42.9723	-85.9536	17579
Ann Arbor	42.2776	-83.7409	117070
Auburn Hills	42.6875	-83.2341	22672
Battle Creek	42.3173	-85.1782	51589
Bay City	43.5945	-83.8889	33917
Berkley	42.5031	-83.1835	15268
Birmingham	42.5467	-83.2113	20857
Burton	42.9995	-83.6163	28788
Canton	42.3087	-83.4822	86825
Clinton Township	42.5870	-82.9199	99753
Dearborn	42.3223	-83.1763	95171
Dearborn Heights	42.3370	-83.2733	56145
Detroit	42.3314	-83.0457	645705
East Lansing	42.7370	-84.4839	48471
Eastpointe	42.4684	-82.9555	32657
Farmington Hills	42.4853	-83.3772	81330
Ferndale	42.4606	-83.1346	20177
Flint	43.0125	-83.6875	98310
Forest Hills	42.9595	-85.4898	25867
Garden City	42.3256	-83.3310	26920
Grand Rapids	42.9634	-85.6681	195097
Grandville	42.9098	-85.7631	15953
Grosse Pointe Woods	42.4436	-82.9069	15762
Hamtramck	42.3928	-83.0496	22002
Haslett	42.7470	-84.4011	19220
Hazel Park	42.4625	-83.1041	16597
Holland	42.7875	-86.1089	33742
Holt	42.6406	-84.5152	23973
Jackson	42.2459	-84.4013	33133
Jenison	42.9072	-85.7920	16538
Kalamazoo	42.2917	-85.5872	76041
Kentwood	42.8695	-85.6448	51357
Lansing	42.7325	-84.5555	112644
Lincoln Park	42.2506	-83.1785	37012
Livonia	42.3684	-83.3527	94635
Madison Heights	42.4859	-83.1052	30198
Marquette	46.5435	-87.3954	21297
Midland	43.6156	-84.2472	42200
Monroe	41.9164	-83.3977	20092
Mount Clemens	42.5973	-82.8780	16400
Mount Pleasant	43.5978	-84.7675	26060
Muskegon	43.2342	-86.2484	38401
Norton Shores	43.1689	-86.2639	24208
Novi	42.4806	-83.4755	58723
Oak Park	42.4595	-83.1827	29752
Okemos	42.7223	-84.4275	21369
Pontiac	42.6389	-83.2910	59917
Port Huron	42.9709	-82.4249	29330
Portage	42.2011	-85.5800	48177
Redford	42.3834	-83.2966	49936
Rochester Hills	42.6584	-83.1499	73424
Romulus	42.2223	-83.3966	23417
Roseville	42.4973	-82.9371	47637
Royal Oak	42.4895	-83.1446	59008
Saginaw	43.4195	-83.9508	49347
Shelby	42.6709	-83.0330	74099
Southfield	42.4734	-83.2219	73156
Southgate	42.2139	-83.1938	29293
Saint Clair Shores	42.4970	-82.8888	59715
Sterling Heights	42.5803	-83.0302	132052
Taylor	42.2409	-83.2696	61568
Traverse City	44.7631	-85.6206	15218
Trenton	42.1395	-83.1783	18380
Troy	42.6056	-83.1499	83280
Walker	43.0014	-85.7681	24647
Warren	42.4904	-83.0130	134056
Waterford	42.6930	-83.4118	75737
Waverly	42.7392	-84.6208	23925
Wayne	42.2814	-83.3863	17081
Westland	42.3242	-83.4002	82000
Wyandotte	42.2142	-83.1499	25156
Wyoming	42.9134	-85.7053	75275
Ypsilanti	42.2411	-83.6130	19945
Albert Lea	43.6480	-93.3683	17674
Andover	45.2333	-93.2913	32213
Anoka	45.1977	-93.3872	17350
Apple Valley	44.7319	-93.2177	51221
Austin	43.6666	-92.9746	24563
Blaine	45.1608	-93.2349	62124
Bloomington	44.8408	-93.2983	86435
Brooklyn Center	45.0761	-93.3327	30770
Brooklyn Park	45.0941	-93.3563	79149
Buffalo	45.1719	-93.8747	16026
Burnsville	44.7677	-93.2777	61481
Champlin	45.1889	-93.3975	23894
Chanhassen	44.8622	-93.5308	25332
Chaska	44.7894	-93.6022	25199
Columbia Heights	45.0408	-93.2630	19715
Coon Rapids	45.1200	-93.2877	62240
Cottage Grove	44.8277	-92.9438	35918
Crystal	45.0327	-93.3602	22943
Duluth	46.7833	-92.1066	86110
Eagan	44.8041	-93.1669	66286
Eden Prairie	44.8547	-93.4708	63496
Edina	44.8897	-93.3500	50138
Elk River	45.3038	-93.5672	23963
Faribault	44.2950	-93.2688	23650
Farmington	44.6402	-93.1436	22731
Forest Lake	45.2789	-92.9852	19618
Fridley	45.0861	-93.2633	27713
Golden Valley	45.0097	-93.3491	21270
Ham Lake	45.2502	-93.2499	16062
Hastings	44.7433	-92.8524	22554
Hibbing	47.4271	-92.9377	16204
Hopkins	44.9250	-93.4627	17591
Inver Grove Heights	44.8480	-93.0427	34857
Lakeville	44.6497	-93.2427	60633
Lino Lakes	45.1602	-93.0888	21050
Mankato	44.1591	-94.0092	41044
Maple Grove	45.0725	-93.4558	68385
Maplewood	44.9530	-92.9952	40567
Minneapolis	44.9800	-93.2638	410939
Minnetonka	44.9133	-93.5033	51669
Minnetonka Mills	44.9411	-93.4419	50117
Moorhead	46.8739	-96.7695	42005
New Brighton	45.0655	-93.2019	22351
New Hope	45.0380	-93.3866	21032
Northfield	44.4583	-93.1616	20380
Oakdale	44.9630	-92.9649	28080
Otsego	45.2741	-93.5914	15551
Owatonna	44.0838	-93.2260	25725
Plymouth	45.0105	-93.4555	75907
Prior Lake	44.7133	-93.4227	25282
Ramsey	45.2611	-93.4500	25828
Red Wing	44.5625	-92.5338	16445
Richfield	44.8833	-93.2830	36216
Rochester	44.0216	-92.4699	112225
Rosemount	44.7394	-93.1258	23413
Roseville	45.0061	-93.1566	35580
Saint Cloud	45.5608	-94.1625	65842
Saint Louis Park	44.9483	-93.3480	45250
Saint Michael	45.2100	-93.6650	16399
Saint Paul	44.9444	-93.0933	303176
Sartell	45.6216	-94.2069	16788
Savage	44.7791	-93.3363	30391
Shakopee	44.7980	-93.5269	39981
Shoreview	45.0791	-93.1472	26477
South Saint Paul	44.8927	-93.0349	20160
Stillwater	45.0564	-92.8060	18924
West Coon Rapids	45.1597	-93.3497	62528
West Saint Paul	44.9161	-93.1016	19540
White Bear Lake	45.0847	-93.0099	25205
Willmar	45.1219	-95.0433	19638
Winona	44.0500	-91.6393	27094
Woodbury	44.9239	-92.9594	67855
Kirksville	40.1947	-92.5833	17520
Fargo	46.8772	-96.7898	118523
Grand Forks	47.9253	-97.0328	57011
Jamestown	46.9105	-98.7084	15422
West Fargo	46.8750	-96.9004	33597
Bellevue	41.1367	-95.8908	55510
Columbus	41.4297	-97.3684	22797
Fremont	41.4333	-96.4981	26474
Grand Island	40.9250	-98.3420	51440
Hastings	40.5861	-98.3884	24924
Kearney	40.6995	-99.0815	33021
La Vista	41.1839	-96.0311	16921
Lincoln	40.8000	-96.6670	294757
Norfolk	42.0283	-97.4170	24366
Omaha	41.2563	-95.9404	486051
Papillion	41.1544	-96.0422	19510
Bedford	42.9465	-71.5159	21188
Concord	43.2081	-71.5376	43976
Derry	42.8806	-71.3273	22015
Derry Village	42.8918	-71.3120	34539
Dover	43.1979	-70.8737	30880
East Concord	43.2420	-71.5381	42605
Keene	42.9337	-72.2781	23265
Laconia	43.5279	-71.4703	16227
Manchester	42.9956	-71.4548	110229
Merrimack	42.8651	-71.4934	26726
Nashua	42.7654	-71.4676	87970
Portsmouth	43.0770	-70.7577	21530
Rochester	43.3045	-70.9756	30038
Salem	42.7884	-71.2009	29549
Asbury Park	40.2204	-74.0121	15818
Avenel	40.5804	-74.2852	17011
Basking Ridge	40.7062	-74.5493	21424
Bayonne	40.6687	-74.1143	66311
Belleville	40.7937	-74.1501	36878
Bergenfield	40.9276	-73.9974	27621
Bloomfield	40.8068	-74.1854	49120
Brick	40.0593	-74.1371	76021
Carteret	40.5773	-74.2282	24170
Cliffside Park	40.8215	-73.9876	24857
Clifton	40.8584	-74.1638	86334
Colonia	40.5746	-74.3021	17795
Cranford	40.6584	-74.2996	22627
Denville	40.8923	-74.4774	16669
Dover	40.8840	-74.5621	18346
Dumont	40.9406	-73.9968	18001
East Brunswick	40.4279	-74.4160	48495
East Orange	40.7673	-74.2049	64949
Edison	40.5187	-74.4121	102548
Elizabeth	40.6640	-74.2107	129007
Elmwood Park	40.9040	-74.1185	20279
Englewood	40.8929	-73.9726	28539
Ewing	40.2698	-74.7999	36559
Fair Lawn	40.9404	-74.1318	33597
Fords	40.5293	-74.3160	15187
Fort Lee	40.8509	-73.9701	36672
Garfield	40.8815	-74.1132	31802
Hackensack	40.8859	-74.0435	44834
Harrison	40.7465	-74.1563	15474
Hawthorne	40.9493	-74.1538	19074
Hillsborough	40.4776	-74.6268	38303
Hillside	40.7012	-74.2301	22155
Hoboken	40.7440	-74.0324	53635
Hopatcong Hills	40.9440	-74.6707	16267
Irvington	40.7323	-74.2349	61323
Iselin	40.5754	-74.3224	18695
Jersey City	40.7282	-74.0776	264290
Kearny	40.7684	-74.1454	42137
Lakewood	40.0979	-74.2176	53805
Linden	40.6221	-74.2446	42021
Livingston	40.7959	-74.3149	27853
Lodi	40.8823	-74.0832	24835
Long Branch	40.3043	-73.9924	30941
Lyndhurst	40.8120	-74.1243	19996
Madison	40.7598	-74.4171	16126
Mahwah	41.0887	-74.1438	24062
Maplewood	40.7312	-74.2735	25008
Marlboro	40.3154	-74.2463	40191
Middletown	40.3943	-74.1171	65490
Montclair	40.8259	-74.2090	39701
Morristown	40.7968	-74.4815	18594
New Brunswick	40.4862	-74.4518	57035
New Milford	40.9351	-74.0190	16801
Newark	40.7357	-74.1724	281944
North Arlington	40.7884	-74.1332	15904
North Bergen	40.8043	-74.0121	63484
North Plainfield	40.6301	-74.4274	22140
Nutley	40.8223	-74.1599	27572
Old Bridge	40.4148	-74.3654	23753
Orange	40.7707	-74.2327	34457
Palisades Park	40.8482	-73.9976	20743
Paramus	40.9445	-74.0754	26974
Parsippany	40.8579	-74.4260	51144
Passaic	40.8568	-74.1285	71085
Paterson	40.9168	-74.1718	147754
Perth Amboy	40.5068	-74.2654	52682
Piscataway	40.4993	-74.3990	56044
Plainfield	40.6337	-74.4074	51217
Point Pleasant	40.0832	-74.0682	18523
Princeton	40.3487	-74.6590	29603
Rahway	40.6082	-74.2776	29508
Ramsey	41.0573	-74.1410	15102
Ridgewood	40.9793	-74.1165	25621
Roselle	40.6522	-74.2588	21670
Rutherford	40.8265	-74.1068	18690
Sayreville	40.4593	-74.3610	44920
Sayreville Junction	40.4654	-74.3304	42890
Scotch Plains	40.6554	-74.3899	23584
Secaucus	40.7895	-74.0565	19104
Somerset	40.4976	-74.4885	22083
South Old Bridge	40.4082	-74.3543	23233
South Orange	40.7490	-74.2613	17295
South Plainfield	40.5793	-74.4115	24290
South River	40.4465	-74.3860	16399
Sparta	41.0334	-74.6385	19722
Summit	40.7156	-74.3647	22074
Teaneck	40.8976	-74.0160	40078
Tinton Falls	40.3043	-74.1004	17772
Trenton	40.2171	-74.7429	89620
Union	40.6976	-74.2632	56771
Union City	40.7796	-74.0238	69156
Wayne	40.9254	-74.2765	57915
West Milford	41.1312	-74.3674	26968
West New York	40.7879	-74.0143	53366
West Orange	40.7987	-74.2390	48131
Westfield	40.6590	-74.3474	30548
Willingboro	40.0279	-74.8691	31668
Woodbridge	40.5576	-74.2846	19265
Wyckoff	41.0095	-74.1729	17124
Albany	42.6526	-73.7562	101228
Amherst	42.9784	-78.7998	122366
Amsterdam	42.9387	-74.1882	18008
Auburn	42.9317	-76.5661	26985
Baldwin	40.6565	-73.6093	24033
Batavia	42.9981	-78.1875	15010
Bay Shore	40.7251	-73.2454	26337
Bellmore	40.6687	-73.5271	16218
Bethpage	40.7443	-73.4821	16429
Binghamton	42.0987	-75.9180	46032
Brentwood	40.7812	-73.2462	60664
Brighton	43.1476	-77.5506	36609
The Bronx	40.8499	-73.8664	1385108
Brooklyn	40.6501	-73.9496	2736074
Buffalo	42.8865	-78.8784	258071
Centereach	40.8584	-73.0995	31578
Central Islip	40.7906	-73.2018	34450
Cheektowaga	42.9034	-78.7548	75178
Cicero	43.1756	-76.1194	31632
Clay	43.1859	-76.1724	58206
Clifton Park	42.8656	-73.7709	36705
Cohoes	42.7742	-73.7001	16538
Commack	40.8429	-73.2929	36124
Copiague	40.6815	-73.3998	22993
Coram	40.8687	-73.0015	39113
Cortland	42.6012	-76.1805	18907
